Key,English,Chinese,,,
import_xpkey_desc,"Enter your XPublic Key to watch the wallet you use to manage client’s funds, it can be any wallet you created with other application",输入您用来管理客户资金的钱包母公钥，这个钱包可以是您在其它应用创建的任何钱包,,,
watch_address,Watch Address,观察地址,,,
watch_start,Start Watch,开始观察,,,
tips_get_xpkey,How to get your XPublic Key?,怎么找到钱包的母公钥,,,
error_15,Can’t import a wallet that already have balance,不能导入有余额的钱包,,,
tip_name_bank,"Your XPublic Key related wallet will act like a bank to your clients, name it so your clients can distinguish from others",这个母公钥对应的钱包对于您的客户来说像是一个币行，请取一个正式的名字方便您的客户识别,,,
common_name,Your Real Name,您的真实姓名,,,
common_bankname,Bank Name,币行名称,,,
button_sts_liquidate,Liquidate,清算,,,
sts_liquidated,Liquidated,已清算,,,
button_sts_auto_confirmed,Auto-confirmed,已自动确认,,,
timestmp_today,Today,今天,,,
timestmp_yestoday,Yesterday,昨天,,,
tab_customer,Client,客户,,,
tab_settings,Settings,设置,,,
liquidate_mark,Mark as Liquidated,标记为已经清算,,,
liquidate_mark_tips,Mark this transaction as liquidated after you have done the payment,在完成付款后，可将此笔交易标记为已清算,,,
qrcode_save,Save QR Code to Album,保存二维码至相册,,,
customer_empty_tips,Invite some client,邀请您的客户加入,,,
invite_qrcode_tips,Share this QR Code to invite client,分享二维码邀请客户加入,,,
common_cancel,Cancel,取消,,,
customer_total,Total Clients,总客户数,,,
asset_total,Total Assets,总资产数,,,
sts_to_liquidate,Pending Review,待审核,,,
common_back,Back,返回,,,
common_trasaction_detail,Transaction Detail,交易详情,,,
coin_receive_address,Receive Address,收款地址,,,
detail_pay_account,Payment Account,付款帐号,,,
detail_fee,Fee,费用,,,
detail_brokerage,Brokerage,收益,,,
common_date,Date,日期,,,
common_status,Status,状态,,,
transaction_detail_memo,Memo,备注,,,
transaction_detail_view_more,View More,查看更多,,,
settings_personal,Account Info,账户信息,,,
settings_currency,Currency,计价货币,,,
settings_language,Language,语言,,,
settings_auth,Real Name Authentication,实名认证,,,
me_lock_app,Lock App,锁定应用,,,
settings_backinfo,Bank Info,币行信息,,,
bankinfo_date,Create Date,创建日期,,,
bankinfo_funds,Current Funds,当前资金,,,
bankinfo_turnover,Turnover,流水,,,
bankinfo_revenue,Total Revenue,总收益,,,
personal_display,Your photo and name will be displayed at your clients’s side,您的头像和名字会展示给您的客户,,,
personal_profile,Profile Photo,头像,,,
personal_take_photo,Take Photo,拍照,,,
personal_choose_photo,Choose from Album,从相册选取,,,
camera_none_access,Fingo does not have access to your Camera,Fingo没有相机权限,,,
album_none_access,Fingo does not have access to  your Camera Roll,Fingo没有相册权限,,,
settings_auth_info,Identity Verification,身份认证,,,
auth_china,China,中国,,,
auth_type,Type of Certificate,证件类型,,,
auth_idcard,ID Card,身份证,,,
auth_idps_number,ID or Passport Number,身份证或护照号,,,
auth_enter_number,Enter your ID number,输入证件号码,,,
common_next,Next,下一步,,,
auth_submit_tips,Submit a clear back and front photo of your ID card,请提交您的身份证正反面照片,,,
auth_front,Front,正面,,,
id_photo_back,Back,反面,,,
common_submit,Submit,提交,,,
auth_passport_tips,Submit a clear photo of your passport,请提交您的护照照片,,,
auth_reviewing,Your information is under review now…,您的信息正在审核当中…,,,
auth_with_idcard,Submit a picture of yourself holding your ID card,请提交一张本人手持身份证的照片,,,
me_lock_app_desc,"Add a lock app password, launch the app requires password confirmation, therefore other people will not be able to see your funds freely",添加锁定应用密码后，启动应用需要解锁，其他人将无法随意查看到您的资产,,,
common_close,Close,关闭,,,
common_confirm_ps,Repeat Password,确认密码,,,
toast_ps_not_match,The passwords does not match!,两次密码不一致！,,,
common_pin_unlock_desc,Enter password to unlock,输入密码解锁,,,
error_413,Try again in {{value}}  minutes,{{value}} 分钟后再试,,,
unlock_fingerprint,Tap to verify your fingerprint,点击验证指纹,,,
me_about_help,Help,帮助,,,
me_about_feedback,Feedback,意见反馈,,,
me_about_faq,FAQ,FAQ,,,
me_about_policy,Privacy Policy,隐私政策,,,
me_about_terms,Terms of Service,服务条款,,,
me_about_version,Version,版本,,,
me_about_feedback_tips,Write down your valuable feeback,请写下您的宝贵建议,,,
feedback_mailtitle,User Feedback,用户反馈,,,
me_lock_app_no,Do not Lock,不锁定,,,
me_lock_app_pin,Use PIN,数字密码,,,
me_lock_app_fingerprint,Use Fingure Print,指纹锁定,,,
me_lock_app_pin_desc,Set Lock App Password,设置锁定应用密码,,,
me_about,About,关于,,,
new_number_tips,"You will need to use your new phone number to log into your account, and be sure to notify your contacts about your new phone number",更换后，您将需要使用新号码登录帐号，另外确保有通知到您的联系人噢,,,
auth_international,International,国际,,,
auth_id_number,ID Number,身份证号,,,
auth_pp_number,Passport number,护照号,,,
auth_submitted_tips,"Your information has been submitted, we will review it as soon as possible.",信息已提交，我们会尽快审核,,,
auth_write_guide,1. Please write down the following words on a plain white paper,1. 请在白纸上抄写以下内容,,,
auth_write_content,I have read and agree with the Fingo Terms of Service + Sign your name,我已阅读并同意Fingo的服务条款+签名,,,
auth_take_guide,"2. Submit a photo of you holding your ID card and the paper, make sure your face is visible and that all information are clearly readable",2. 上传一张您本人手持身份证和写下上述内容的纸的照片，确保您的脸是可见的，并且身份证信息及纸上内容清晰可读,,,
please_wait,Please Wait…,请稍等…,,,
review_now,Your authentication information is under review and is expected to be completed within one working day,您的认证信息正在审核当中，预计一个工作日内完成,,,
info_submitted,Info Submitted,信息提交,,,
info_received,Recevied,已收到,,,
info_reviewing,Reviewing…,审核中…,,,
customer_yourself,Yourself,您自己,,,
customer_yourself_desc,"This is the default client account of your bank, download Fingo and log in with the same phone number {{value}}, try it out to learn more about clients, or use it to receive management fee and more",此为本币行关联的默认客户账号，下载Fingo并用同手机号登录{{value}}，既可体验客户身份，也可用于收取管理费等,,,
fee_charge_desc,The fee you charge your clients for helping them manage funds,此费用是您向客户收取的资金管理费,,,
manage_fee,Management Fee,管理费,,,
trans_fee,Transaction Fee,交易费,,,
auth_failed,Failed,失败,,,
clients_empty,You have no clients yet.,您还没有客户哦,,,
signup_country,Country,国家,,,
common_search,Search,搜索,,,
password_input,Input here,请输入,,,
auth_passport,Passport,护照,,,
login_code_try_again,Try again in {{value}},{{value}} 后重试,,,
login_code_again,Try Again,重试,,,
share_wechat,Wechat,微信,,,
share_moments,Moments,朋友圈,,,
share_download,Download,下载,,,
coin_send,Send,发送,,,
coin_receive,Receive,收款,,,
coin_received,Received,收入,,,
coin_sent,Sent,支出,,,
coin_send_confirming,Confirming,确认中,,,
coin_transactions,Transactions,交易记录,,,
fee_desc,{{value}}  of the sending amount,约为发送金额的{{value}},,,
common_save,Save,保存,,,
hint_enter_name,Enter Name,输入名称,,,
tips_pw_set_success,Password set successfully,密码设置成功,,,
login_start,Please confirm your country code and enter your phone number,请确认国家码并输入手机号,,,
login_phonenumb,Phone Number,手机号码,,,
login_signup,Sign Up/ Sign In,注册／登录,,,
login_verification,Verification,验证,,,
login_verification_sent,Verification code has been sent to:,验证码已发送至：,,,
bank_info_admin,Admin,管理者,,,
bank_info_time,Founding Time,创建时间,,,
bank_info_funds,Total Funds,总资产,,,
bank_info_client,Client(s),客户,,,
bank_info_fee,Fee,费用,,,
sts_liquidating,Liquidating,清算中,,,
fee_month,Month,月,,,
sts_confirmed,Confirmed,已确认,,,
send_phone_number,Enter Phone Number,输入手机号,,,
signup_welcome,Welcome!,欢迎！,,,
verify_code_resend,Resend code,重发验证码,,,
service_content,Service Content,服务内容,,,
change_new_title,New Phone Number,新号码,,,
current_number,Current Number,当前号码,,,
settings_logout,Logout,退出登录,,,
error_2,"Invalid input, please try again",输入无效，请重试,,,
error_3,Account does not exist,帐号不存在,,,
error_403,login expired，please login again,登录过期，请重新登录,,,
error_5,Insufficient Balance,余额不足,,,
error_8,"Network error, please try again",网络错误，请重试,,,
error_10,Incorrect Password,密码错误,,,
error_11,This Phone Number is already in use,此号码已经注册过帐号,,,
error_12,Invalid verification code,无效的验证码,,,
error_13,Invalid identity information,身份信息无效,,,
error_14,Invalid XPublic Key,无效的母公钥,,,
error_101,"Failed to change setting, please try again",设置修改失败，请重试,,,
error_102,"Failed to join the bank, please try again",加入失败，请重试,,,
error_103,Unknown Account,未知帐号,,,
error_104,Failed to submit transaction record,提交交易记录失败,,,
error_105,"Failed to load account info, check your network and try again",账户信息加载失败，检查网络后重试,,,
error_106,Duplicated account info,账户信息重复,,,
error_107,Unrecognizable Sending Account,无法识别发送帐号,,,
error_108,"Failed to load account balance, check your network and try again",加载帐号余额失败，检查网络后重试,,,
error_109,"Failed to load account balance, check your network and try again",加载帐号余额失败，检查网络后重试,,,
error_110,Invalid Transcation,无效的交易,,,
error_111,"Server Error, try again later",服务器错误，请稍后重试,,,
error_112,Duplicated account info,账户信息重复,,,
error_113,Unrecognizable Transcation ID,无法识别交易信息,,,
error_114,"Failed to add contact, please try again",添加联系人失败，请重试,,,
error_115,"Failed to update contact info, please try again",更新联系人信息失败，请重试,,,
error_116,"Failed to load balance, check your network and try again",加载余额失败，检查网络后重试,,,
error_117,"Failed to update bank info, please try again",更新币行信息失败，请重试,,,
error_118,"Failed to save bank, please try again",币行保存失败，请重试,,,
error_119,Unrecognizable Bank Admin Info,无法识别币行管理员信息,,,
error_120,"Failed to update bank info, please try again",更新币行信息失败，请重试,,,
error_121,Failed to add a default client,添加默认客户失败,,,
error_200,Please input a valid phone number,请输入有效的手机号,,,
error_201,No available SMS provider,无短信服务商,,,
error_202,"Request too frequent, please try again later",请求过于频繁，请稍后再试,,,
sent_yet_accept,To be received,待接收,,,
transaction_cancel,Cancel Transaction,取消交易,,,
settings_change_number,Change Phone Number,修改手机号,,,
fee_unknow_desc,Subject to the real-time fee of reviewing,视审核时的实时费用而定,,,
transaction_detail_pay_address,Payment Address,付款地址,,,
send_payee,Payee,收款人,,,
liquidate_tab_empty,No transaction waiting to review,没有等待审核的交易,,,
common_none,None,无,,,
real_name_display_tips,"To establish mutual trust, your real name will be shown to your clients",为建立起双方的信任，您的真实姓名会展示给您的客户,,,
common_refresh,Refresh,刷新,,,
error_131,"Failed to cancel the transaction, please try again",取消交易失败，请重试,,,
error_142,Failed to update account info,账户信息修改失败,,,
qr_code_save_success,Saved successfully,保存成功,,,
qr_code_save_failed,"Failed to save image, please try again",保存失败，请重试,,,
system_require_update,Update Required ,需要升级,,,
system_bulletin,Maintenance Bulletin,维护公告,,,
system_update_available,Update Available ,升级可用,,,
system_update_required_desc,"Update to at least version {{value}}  to continue use {{name}} , the current version may cause failures in transactions",请更新到至少版本{{value}} 以继续使用{{name}} ，当前版本可能会导致交易失败,,,
general_desc_update,Bug fixes and performance improvements,Bug修复和体验优化,,,
general_desc_title,What's New,更新内容,,,
new_create_bank,Create Bank,创建币行,,,
import_bank,Import Bank,导入币行,,,
fingo_terms,Fingo Terms of Service and Privacy Policy ,Fingo服务条款和隐私政策,,,
common_decline,Decline,拒绝,,,
common_agree,Agree,同意,,,
backup_bank,Back Up Bank,备份币行,,,
backup_bank_tips,"In order you can restore this Bank easily in the future, please finish the back up procedure",为方便您在将来随时恢复币行，请完成备份流程,,,
backup_bank_start,Start Back Up,开始备份,,,
enter_mnewords,Please enter your mnemonic words in the right order,请按照正确的顺序输入助记词,,,
mnemonic_confirm,Confirm Mnemonic Words,确认助记词,,,
confirm_mne_pw,Please confirm your mnemoic words password one more time to make sure you have the right password,请再一次输入您的助记词密码，以确保您记录了正确的密码,,,
name_bank_tips,Name your bank to impress your clients,请命名您的币行，以便您的客户能有直观印象,,,
verify_get_code,Get Code,获取,,,
verify_resend,Resend in {{value}},重发{{value}},,,
tab_asset,Assets,资产,,,
trans_sender,Sender ,发送方,,,
trans_receivier,Recevier,接收方,,,
send_add_memo,Add memo,添加备注,,,
coin_send_fee,Miner Fee,矿工费用,,,
fee_level_common,Common,常规,,,
fee_desc,{{value}}  of the sending amount,约为发送金额的{{value}},,,
fee_level_urgent,Urgent,紧急,,,
fee_level_desc,Fee Options,费用选项,,,
send_average_confirm_timw,Average Confirm Time,平均确认时间,,,
common_hours,{{value}}  hour,{{value}} 小时,,,
common_minutes,{{value}}  minutes,{{value}} 分钟,,,
fee_level_prioritized,Prioritized,优先,,,
fee_level_current,Current Fee,当前政策费率,,,
fee_policy_title,{{value}}  Miner Fee Policy,{{value}} 矿工费用政策,,,
fee_level_economy,Economy,经济,,,
fee_level_supereco,Super Economy,超级经济,,,
fee_custom,Customize,自定义,,,
fee_low_notice,"This fee is too low, might take long to confirm",费用过低，确认会非常慢,,,
fee_high_notice,The fee should be below {{value}},费用不得高于{{value}},,,
send_pay_confirm_title,Enter Payment Password,请输入支付密码,,,
tips_transaction_send,Transaction Sent,发送成功,,,
tips_transaction_failed,Transaction failed to send,发送失败,,,
common_sending,Sending…,发送中…,,,
eth_send_confirm_data,Hexadecimal Data,十六进制数据,,,
common_loading,Loading…,加载中…,,,
add_coin_tips,"Add the type of coin you want to support in your bank, after added, the coin cannot be removed",添加您的币行想要支持的币种，币种添加之后不可移除,,,
common_mne_words,Mnemonic words,助记词,,,
common_mnewords_ps,Mnemonic words passwords,助记词密码,,,
mw_password_skip,Skip password if you haven’t set one when you create bank,如果创建币行时没有设置密码可跳过此步,,,
verify_account_phonen,Verify your phone number of this account,验证本账号关联的手机号码,,,
verify_phonen_mismatch,The Phone number does not match this account,手机号码与本账号绑定号码不匹配,,,
auth_verified,Verified,已验证,,,
auth_verified_tips,Your Identity information has been verified,您的身份信息已经验证,,,
auth_verified_idphoto,ID Photo,证件照片,,,
log_out_tips,Are you sure you want to log out of the account?,您确定要登出本账号吗？,,,
backup_wallet_gotit,"OK, Got it!",好的，我知道了,,,
error_424,The Phone number has not been activated,这个手机号尚未激活,,,
import_pn_tips,Please enter the phone number of your account,请输入您的账户绑定手机号,,,
error_430,"Security checking failed, please try to import bank again",安全检查失败，请重新导入币行,,,
security_checking,Checking Security…,安全检查中…,,,
common_verification,Verification,验证,,,
change_number_verify_tips,You need to verify your identity before the new phone number become effective,验证身份后，手机号码修改才能生效,,,
identity_not_match,identity information does not match,身份信息不匹配,,,
common_merging,Merging,整理中,,,
common_merging_account,Merging Accounts…,整理帐号中,,,
common_banks,Banks,币行,,,
fee_insufficient_tips,"The prepaid transaction fee {{value}} is not enough to pay selected fee, you can set a lower fee or reject this transaction ",预付的矿工费用 {{value}} 不足以支付当前设置的矿工费用，您可设置一个稍低的矿工费或者驳回次交易,,,
common_reject,Reject,驳回,,,
rejected_toast,Transaction Rejected,交易已经驳回,,,
rejected_status,Rejected,已驳回,,,
start_new_backup,Start Backup,开始备份,,,
start_new_backup_skip,Backup Later,以后再备份,,,
backup_wallet_introduce,"Mnemonic words are random words of 12 or 24 bits, you can restore your bank with these words at any time",助记词为12/24位随机单词，使用此助记词，可随时恢复您的币行,,,
backup_wallet_notice_title,Notice,注意,,,
backup_wallet_notic_desc1,1. Make sure no one can see your mnemonic words,1. 确保身边没有人会看到您的助记词,,,
backup_wallet_notic_desc2,"2. Do not screenshot, other apps are able to read your mnemonic words from screenshots",2. 不要截图记录助记词，其它应用能够从截图上读取到您的助记词,,,
backup_wallet_suggest,You can write these words down on paper and keep it safe.,建议将助记词抄写在纸上，并妥善保管,,,
backup_wallet_men,Write down the following words in order,请有序记录以下助记词,,,
mnemonic_number,Number of Mnemonic Words,助记词数量,,,
mnemonic_advance,Advanced Options,高级选项,,,
common_wrote,I've Written Down,我已经记下,,,
mnemonic_passphrase,Add a password to protect the mnemonic words(Optional),添加助记词密码保护助记词(可选),,,
mnemonic_passphrase_tips,"If you lost the password, you will not be able to restore your wallet with mnemonic words only, your funds are irrecoverable.",助记词密码如果丢失，仅助记词将无法恢复币行，资金将无法找回，请妥善保管,,,
common_input_ps,Enter Password,输入密码,,,
mnemonic_confirm_desc,Select the mnemonic words by the right order,请按记录的顺序选择助记词,,,
common_confirm,Confirm,确认,,,
toast_incorrect_mnemonic,"Incorrect sequence, please try again",顺序错误，请重新选择,,,
mnemonic_remove_title,Remove Mnemonic Words,移除助记词,,,
mnemonic_remove_desc,"Confirmed, do you want to remove your mnemonic words from the app?",确认完成，是否将助记词从应用中移除？,,,
common_delete,Delete,删除,,,
tab_me,Me,我的,,,
coin_none_balance,No balance available,无余额可用,,,
coin_send_failed,Transaction Failed,交易失败,,,
wallet_scan_qrcode,Scan QR Code,扫描二维码,,,
common_address,Address,地址,,,
toast_invalid_address,Invalid Address,地址不合法,,,
fee_desc,{{value}}  of the sending amount,约为发送金额的{{value}},,,
common_hours,{{value}}  hour,{{value}} 小时,,,
common_minutes,{{value}}  minutes,{{value}} 分钟,,,
fee_level_current,Current Fee,当前政策费率,,,
fee_policy_title,{{value}}  Miner Fee Policy,{{value}} 矿工费用政策,,,
fee_high_notice,The fee should be below {{value}},费用不得高于{{value}},,,
send_pay_confirm_button,Confirm Payment,确认支付,,,
receive_address_copied,Address Copied to Clipboard,地址已复制,,,
transaction_detail_fee,Transaction Miner Fee,交易矿工费,,,
transaction_detail_confirmations,Confirmed Blocks,确认块数,,,
transaction_detail_timestamp,Transaction Time,交易时间,,,
me_push,Push Notifications,推送通知,,,
me_share,Share,分享,,,
me_wallet_password,Set Payment Password,设置支付密码,,,
me_wallet_delete,Delete Wallet,删除钱包,,,
me_wallet_password_desc,"After adding the password you will be required to enter it to view important information, add asset and perform transactions.",添加密码后，在查看助记词等重要信息，添加币种及转账时将需要此密码确认,,,
me_wallet_password_change,Reset Payment Password,修改支付密码,,,
me_wallet_password_old,Old Password,旧密码,,,
me_wallet_password_new,New Password,新密码,,,
me_wallet_password_confirm,Confrim New Password,确认新密码,,,
me_incorrect_old_pw,Incorrect old password!,旧密码错误！,,,
me_wallet_delete_title,Warning,警告,,,
common_confirm_pw,Confirm your Payment Password to proceed,确认密码后继续,,,
tips_transaction_pw_set,"To protect your funds, please set a Payment Password",为保证您的资金安全，请设置支付密码,,,
common_loading,Loading,加载中…,,,
common_sending,Sending,发送中…,,,
hint_enter_address,Enter Address,输入地址,,,
hint_enter_amount,Enter Amount,输入数额,,,
hint_enter_rate,Enter Rate,输入费率,,,
hint_enter_password,Enter Password,输入密码,,,
hint_enter_old_password,Enter Old Password,输入旧密码,,,
hint_enter_new_password,Enter New Password,输入新密码,,,
hint_repeat_new_password,Repeat Password,重复密码,,,
send_request_fp,Requesting fingerprint…,请求指纹…,,,
password_limit,Password should be 8 characters or more,密码至少需要8位字符,,,
memonic_confirmed_toast,Mnemonic words confirmed,助记词确认成功,,,
backup_extra_password,"If you add a password, you will need to use both the mnemonic words and password to restore your bank",添加密码后，恢复币行时，必须同时使用助记词和助记词密码,,,
receive_set_amount,Amount of {{value}},{{value}} 数额,,,
loading_fees,Calculating Fee…,计算费用…,,,
advanced_testnet,Testnet,测试网络,,,
loading_home,Synchronizing…,同步中…,,,
import_mw_tips,"Enter your bank mnemonic words, separated by space",请输入您的币行助记词，以空格隔开,,,
import_mw_invalid,Invalid mnemonic words,助记词不合法,,,
mw_quantity,Select mnemonic words quantities,选择助记词数量,,,
send_to,To,至,,,
contacts_empty_tips,No Saved Address,未保存任何地址,,,
receive_specify_amount,Specify {{value}}  amount,指定{{value}} 金额,,,
create_advanced_testnet,"Testing network, for test only",测试专用网络,,,
more_confirm_passphrase,Confirm Your Password,确认助记词密码,,,
transaction_none,No Transactions,暂无交易,,,
send_add_contact,Add Contact,添加联系人,,,
common_password,Password,密码,,,
mw_password_title,Mnemonic Words Password,助记词密码,,,
mw_password_skip,Skip if you haven't set a password,没有设置密码可跳过,,,
common_done,Done,完成,,,
set_transpw_title,Payment Password,支付密码,,,
tips_pw_update_success,Password has been updated,密码修改成功,,,
start_agree_terms,"By using Fingo Bank, you agree to our {{value}}",使用Fingo币行即表示您同意我们的{{value}},,,
common_code,Verification Code,验证码,,,
miner_fee_save,"{{value}}/transaction, saving {{value}} than usual transaction",{{value}}/每笔交易，比常规单笔交易节省{{value}},,,
select_all,Select All,选择全部,,,
common_select,Select,选择,,,
common_banks,Banks,币行,,,
language_en,En,英,,,
language_zh,Zh,中,,,
error_426,"The Mnemonic Words does not match your phone number, please try again",助记词与手机号不匹配，请重试,,,
common_cancelled,Cancelled,已取消,,,
common_rejected,Rejected,被驳回,,,
gas_higher_tips,Gas should be higher than ,Gas值不能小于,,,
gasp_lower_tips,"Gas Price too high, better be less than 100 gwei",Gas Price太高，建议小于100 gwei,,,
gasp_higher_tips,"Gas Price too low, should be higher than 1 gwei",Gas Price太低，建议大于1 gwei,,,
wallet_add_coin,Add Coins,添加币种,,,
txns_id,Txns ID,交易ID,,,
copied_clipboard,Copied to Clipboard,已复制到粘贴板,,,
me_faq,FAQ,常见问题,,,
push_new_txn,You have a new transaction to review,有新交易等待审核,,,
push_merge_done,"Your merging transactions have been done, please review and send this transaction",交易合并整理已经完成，请审核并发送该交易,,,
push_request,"To get notified of new transactions, please allow Fingo Bank to send you notifications",请允许Fingo币行发送通知给您，以便及时审核新的交易,,,
not_now,Not Now,暂不,,,
common_allow,Allow,允许,,,
error_434,"Please review the transaction that has finished merging first, so you can have enough balance for this transaction",请先审核完成整理合并的交易，以便有足够的余额给本交易,,,
error_435,Insufficient  miner fee,矿工费用不足,,,
multi_failed_tips,"Unable to send all selected transactions because of insufficient fee/balance, please handle one by one",由于预付矿工费用/余额不足，当前选择的交易都无法发送，请单条处理,,,
insufficient_fee_tips,Insufficient Fee,费用不足,,,
change_verify_phone,Please verify your phone number,请验证您的手机号,,,
set_new_password,Please set your new Payment Password,请设置您的新支付密码,,,
allow_access,Allow Access,允许权限,,,
reinstall_password,"If you have forgotten your old password, please make sure you have backed up your mnemonic words, then you can reinstall Fingo Bank again and import this Bank.",如果您忘记了旧密码，请确保已经备份了助记词，然后您可以重新安装Fingo 币行并导入本币行。,,,
old_pw_forgot,Forgot Old Password?,忘记旧密码？,,,
update_required_tips,Please update to the latest version to continue to use Fingo Bank,请更新至最新版本以继续使用Fingo币行,,,
red_expired_return,Red envelope expired,红包过期退还,,,
qr_saved_tips,Scan this QR code to join my bank,扫描此二维码加入我的币行,,,
push_cancelled,{{value}} cancelled a transaction,{{value}}取消了一个交易,,,
push_joined,{{value}} joined your Bank,{{value}}加入了您的币行,,,
test_aims,This Assessment aims to help users understand more of Fingo Bank,本测评的目的在于帮助用户加深对于Fingo 币行的认识,,,
test_error,"Some answers is incorrect, please recheck and submit again ",部分问题回答错误，请检查更正后重新提交,,,
test_title,Assessment,使用测评,,,
review_tx,Review Txn,审核交易,,,
confirm_send,Confirm and Send,确认并发送,,,
review_tips,"When a client transfers to outside of your Bank, the transaction needs your review and confirmation, so please review the soonest possible",客户在转账到币行以外时，需要您审核并发送，有待审核订单时，及时处理哦 ,,,
auto_confirm_desc,Transfer between two clients of one Bank will be auto-confirmed,币行内两个客户互相转账会被自动确认,,,
auto_confirm_sts,In-Bank transfer has been auto-confirmed,行内转账已自动确认,,,
bank_info_edit,Edit Bank Info,编辑币行信息,,,
error_451,"{{value}} is under maintenance now, please make transactions after the maintenance",{{value}}正在维护中，请再维护完成后再进行交易 ,,,
receive_external,External Transfer,应用外转入,,,
common_added,Added,已添加,,,
error_network,"Network error, check your network and try again",网络错误，请检查网络后重试,,,
sent_from,Payment Bank,付款币行,,,
trans_receive_account,Receiving Bank,收款币行,,,
change_success,"You phone number has been successfully changed to {{value}}, use your new phone number to log into both your Fingo Bank and Fingo account hereafter",您的手机号已经成功修改为{{value}}，此后请使用新手机号码登录币行和Fingo账号,,,
change_failed,"Identity verification failed, you phone number could not be changed, please try again",身份验证失败，手机号码未能修改，请重试一次,,,
change_back_tips,"Going back means you quit changing your phone number, are you sure?",返回意味着放弃修改手机号，您确认吗？,,,
login_enter_code,Enter code,输入验证码,,,
,,,,,
,,,,,
reviewing_wait,"Information under review, please check the result later",信息审核中，请稍后再查看结果,,,
red_packet,Red Packet,红包,,,
red_expired_return,Red envelope expired,红包过期退还,,,
name_taken_tips,"The name has been taken, please use another one",此名称已经被占用，请换一个,,,
identity_veried,Identity Verified,认证成功,,,
failed_try_again,"Identity Verification failed, please try again",身份认证失败，请重试,,,
contact_us,Contact Us,联系我们,,,
merging_time_tips,"Sending this transaction requires merging balance of several addresses, during merging, the Review Txn function will be temporarily locked, do you want to quit this one and Review other transactions first?",发送此交易需要先整理多个地址的余额，整理过程中，无法审核其它交易，是否要先审核其它交易再处理这笔,,,
button_quit,"Yes, I'll Quit ",好，先放弃,,,
bottom_continue_send,"No, Send This ",不，继续发送,,,
merging_multi_tips,"Sending part of these transactions requires merging balance of several addresses, during merging, the Review Txn function will be temporarily locked, do you want to quit this one and Review other transactions first?",发送部分交易需要先整理多个地址的余额，整理过程中，无法审核其它交易，是否要先审核其它交易再处理这笔？ ,,,
error_461,Can’t review transaction while merging balance of different addresses,小额地址整理中，无法审核交易,,,
error_timeout,"Request timeout, please check your network and try again",请求超时，请检查网络后重试,,,
error_134,Please select the authentication method you used when registering account,请选择注册账号时使用的认证方式,,,
terms_agree,"By signing up, you agree to our {{value1}} and {{value2}}",注册即表示您同意我们的{{value1}}和{{value2}},,,
set_remark,Set Remark,设置备注,,,
remark_name,Remark Name,备注名称,,,
enter_remark_name,Enter remark name,输入备注名称,,,
quit_edited,Are you sure you want to discard the edited content?,确认要放弃编辑的内容吗？,,,
copy_link,Copy Link,复制链接,,,
link_content,{{name}}: Join my bank and let me help you with your investments on crypto-currencies {{link}},{{name}}: 加入我的币行，让我来帮你来管理你的加密数字货币投资 {{link}},,,
share_app_content,"Get Fingo manager, help your family and friends to manage their crypto-currencies！ {{value}}",下载Fingo manager，帮你的家人朋友管理加密数字货币吧! {{value}},,,
fe_coin_tips,"Please select at least one coin you want to support, once confirmed, the selected coin cannot be removed. ",请选择至少一种您想支持的币种，确认后，添加的币种将无法被移除,,,
common_bottom,It’s the bottom~,到底咯~,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,